ligand,receptor,sender_celltype,receiver_celltype,anchor_source_ligand,anchor_source_receptor,structure_map_source,sender_anchor,receiver_anchor,structure_bridge,sender_expr,receiver_expr,local_contact,contact_strength_raw,contact_strength_normalized,contact_coverage,cross_edge_count,prior_confidence,LR_score
JAG1,NOTCH1,"CAFs, DCIS Associated",Luminal-like Amorphous DCIS Cells,recompute,recompute,recompute,0.6303682835571691,0.46013374214009517,0.24613745147074395,0.010161058057093355,0.13474796491837557,0.0,0.0008320087423008152,0.0480253638649726,0.0,5752,1.0,0.009962147387753851
CSF1,CSF1R,B Cells,Pericytes,recompute,recompute,recompute,0.6329636802303048,0.8901135829200775,0.6198216015396206,0.034822583417649544,0.007996593535171381,0.0,0.00041288191577208916,0.09191340836903357,0.0,1211,1.0,0.009953510304411302
DLL4,NOTCH3,Plasma Cells,Basal-like Structured DCIS Cells,recompute,recompute,recompute,0.7160288858520609,0.7746834992804791,0.6198216015396206,0.0012306151710811475,0.2295016807597237,0.0,0.0,0.0,0.0,126,1.0,0.009951125643614512
CXCL12,CXCR4,T Lymphocytes,Myoepithelial Cells,recompute,recompute,recompute,0.6160088550075702,0.46000374398572297,0.6198216015396206,0.025575340320379867,0.021502591154489905,0.0,0.0011381419832124054,0.136731454058827,0.0,1278,1.0,0.0099423246588763
CSF1,CSF1R,11q13 Invasive Tumor Cells (G1/S),"CAFs, DCIS Associated",recompute,recompute,recompute,0.6329636802303048,0.46381415478966415,0.6198216015396206,0.011973593206576157,0.044315367430461515,0.0,0.00487012987012987,0.6701460145664481,0.0,77,1.0,0.009941718740935841
CXCL12,CXCR4,Pericytes,Luminal-like Amorphous DCIS Cells,recompute,recompute,recompute,0.7487535481622718,0.46000374398572297,0.24613745147074395,0.06372880775749876,0.017738069381683,0.0,0.0009524263060145719,0.23744949713099447,0.0,1909,1.0,0.009929332973656897
JAG1,NOTCH1,Dendritic Cells,T Lymphocytes,recompute,recompute,recompute,0.8630183004227985,0.8647171432637394,0.909150863993142,0.001657584379221534,0.08474527904749042,0.0,0.0006273071633652619,0.010941092766570511,0.0,5921,1.0,0.009920204977605327
DLL4,NOTCH3,T Lymphocytes,"CAFs, DCIS Associated",recompute,recompute,recompute,0.6342079770588467,0.4638256179742202,0.6198216015396206,0.007392968575375538,0.06891862663651398,0.0,0.0006128014216992985,0.057630045015465634,0.0,10879,1.0,0.009877981642798411
TGFB1,TGFBR2,11q13 Invasive Tumor Cells (Mitotic),Mast Cells,recompute,recompute,recompute,0.6618992459738668,0.860445251677117,0.6198216015396206,0.05212675997941913,0.005044198536350481,0.0,0.0,0.0,0.0,5,1.0,0.009876565549815884
DLL4,NOTCH3,Luminal-like Amorphous DCIS Cells,"CAFs, Invasive Associated",recompute,recompute,recompute,0.2490567623945399,0.6580560501976399,0.24613745147074395,0.011649387573427093,0.1973932010691654,0.0,0.0,0.0,0.0,147,1.0,0.009875576119644923
CSF1,CSF1R,T Lymphocytes,Mast Cells,recompute,recompute,recompute,0.6329636802303048,0.8388327345645936,0.6198216015396206,0.2016933258290928,0.0013954866575133426,0.0,0.00037537537537537537,0.016324365135237186,0.0,333,1.0,0.00987317586359389
JAG1,NOTCH1,Luminal-like Amorphous DCIS Cells,Macrophages,recompute,recompute,recompute,0.24513582144484414,0.7728785963662539,0.24613745147074395,0.13275554617509155,0.014834469652737872,0.0,0.0022522522522522522,0.45088234889934614,0.0,222,1.0,0.009859089382051872
JAG1,NOTCH1,Luminal-like Amorphous DCIS Cells,"CAFs, DCIS Associated",recompute,recompute,recompute,0.24513582144484414,0.46013374214009517,0.24613745147074395,0.13275554617509155,0.024824385714313182,0.0,0.00241560038649606,0.3473793041149735,0.0,4879,1.0,0.00985295878585157
JAG1,NOTCH1,Basal-like Structured DCIS Cells,B Cells,recompute,recompute,recompute,0.9097736029185509,0.8647171432637394,0.8693461273411047,0.04309654638185767,0.0030854511812878796,0.0,0.0007936507936507937,0.16221497170454766,0.0,270,1.0,0.00984299201041913
CXCL12,CXCR4,Plasma Cells,Basal-like Structured DCIS Cells,recompute,recompute,recompute,0.8730912658940219,0.8628183098412396,0.6198216015396206,0.005708610653010913,0.03391524182236365,0.0,0.004329004329004329,0.3307459221408657,0.0,126,1.0,0.009833210252405999
TGFB1,TGFBR2,Plasma Cells,Mast Cells,recompute,recompute,recompute,0.4625524716153596,0.860445251677117,0.7204611100467462,0.06220829473112404,0.005044198536350481,0.0,0.0,0.0,0.0,48,1.0,0.009825531110957695
CXCL12,CXCR4,Pericytes,Myeloid Cells,recompute,recompute,recompute,0.7487535481622718,0.7447682696221608,0.7827641335561659,0.06372880775749876,0.003215470541813311,0.0,0.004602991944764096,0.39072124471954006,0.0,316,1.0,0.009815869825531195
CSF1,CSF1R,Luminal-like Amorphous DCIS Cells,"CAFs, DCIS Associated",recompute,recompute,recompute,0.24945190643783477,0.46381415478966415,0.24613745147074395,0.07022613207428953,0.044315367430461515,0.0,0.00015372002459520392,0.021152384964794633,0.0,4879,1.0,0.009800772437687554
DLL4,NOTCH3,T Lymphocytes,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.6342079770588467,0.6580560501976399,0.7917001487310438,0.007392968575375538,0.0362497659817488,0.0,0.0,0.0,0.0,81,1.0,0.00979933679963628
JAG1,NOTCH1,11q13 Invasive Tumor Cells (Mitotic),B Cells,recompute,recompute,recompute,0.7941469661104033,0.8647171432637394,0.7917001487310438,0.05263539325963273,0.0030854511812878796,0.0,0.0,0.0,0.0,42,1.0,0.009794650768275117
CSF1,CSF1R,"CAFs, Invasive Associated",Myeloid Cells,recompute,recompute,recompute,0.6329636802303048,0.7471243099617693,0.6198216015396206,0.1523572567652539,0.00197514773301428,0.0,0.005244755244755245,0.9563673934352399,0.0,143,1.0,0.009793033129865413
CXCL12,CXCR4,11q13 Invasive Tumor Cells,Endothelial Cells,recompute,recompute,recompute,0.6160088550075702,0.7757991160529997,0.6198216015396206,0.010634001710228292,0.027958038284341596,0.0,0.00022558087074216104,0.03163288799169301,0.0,4836,1.0,0.009790416279043215
CXCL12,CXCR4,11q13 Invasive Tumor Cells (G1/S),T Lymphocytes,recompute,recompute,recompute,0.6160088550075702,0.9008184599638702,0.7917001487310438,0.0001971810371238748,1.0,0.0,0.0013175230566534915,0.01063069973121893,0.0,69,1.0,0.009763646010594913
CSF1,CSF1R,Myeloid Cells,11q13 Invasive Tumor Cells,recompute,recompute,recompute,0.7866181160593629,0.6556237992935476,0.6198216015396206,0.009981073684215833,0.026828838353614524,0.0,0.0004332755632582322,0.2016713847998528,0.0,1154,1.0,0.009744155025905381
CXCL12,CXCR4,B Cells,11q13 Invasive Tumor Cells,recompute,recompute,recompute,0.6160088550075702,0.6632137581773894,0.7917001487310438,0.0052742025956585255,0.04976777849846808,0.0,5.7032052013231435e-05,0.0194904456043582,0.0,797,1.0,0.009730859462461449
CSF1,CSF1R,Myoepithelial Cells,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.7181940594497765,0.6556237992935476,0.6198216015396206,0.241712611075796,0.0011919786089109867,0.0,0.0038507109004739335,1.0,0.0,422,1.0,0.009715290248407633
TGFB1,TGFBR2,Basal-like Structured DCIS Cells,11q13 Invasive Tumor Cells (Mitotic),recompute,recompute,recompute,0.7806633527749638,0.628133940116149,0.7917001487310438,0.14371478860647843,0.0014987600472605432,0.0,0.00039062499999999997,0.14549432217279326,0.0,1280,1.0,0.00970626659337543
JAG1,NOTCH1,Macrophages,Endothelial Cells,recompute,recompute,recompute,0.6303682835571691,0.7728785963662539,0.8875000050982297,0.00027502314493788786,0.7025747778867708,0.0,0.0013824884792626728,0.019652594428469065,0.0,2790,1.0,0.009704919453467464
CXCL12,CXCR4,Macrophages,"CAFs, Invasive Associated",recompute,recompute,recompute,0.7487535481622718,0.6632137581773894,0.6198216015396206,0.03388623051970213,0.008007263802792432,0.0,0.0003021350879548812,0.07298098912884539,0.0,1354,1.0,0.00970423271348772
CXCL12,CXCR4,B Cells,Basal-like Structured DCIS Cells,recompute,recompute,recompute,0.6160088550075702,0.8628183098412396,0.8693461273411047,0.0052742025956585255,0.03391524182236365,0.0,0.0007575757575757577,0.05788053637465151,0.0,360,1.0,0.009687430974327756
CSF1,CSF1R,Myeloid Cells,T Lymphocytes,recompute,recompute,recompute,0.7866181160593629,0.7744570596502125,0.6198216015396206,0.009981073684215833,0.02165809680677239,0.0,0.0,0.0,0.0,388,1.0,0.009667281542629653
DLL4,NOTCH3,"CAFs, Invasive Associated",Luminal-like Amorphous DCIS Cells,recompute,recompute,recompute,0.6342079770588467,0.4638256179742202,0.24613745147074395,0.002196330917593002,0.5131068416842878,0.0,0.0,0.0,0.0,155,1.0,0.009666708486330422
CXCL12,CXCR4,Dendritic Cells,"CAFs, DCIS Associated",recompute,recompute,recompute,0.6160088550075702,0.46000374398572297,0.6198216015396206,0.014925651776972337,0.0310998965832685,0.0,0.00301122738173098,0.5682581663652071,0.0,3336,1.0,0.0096653582418561
CXCL12,CXCR4,Myoepithelial Cells,"CAFs, DCIS Associated",recompute,recompute,recompute,0.8023917560710954,0.46000374398572297,0.8293805866303694,0.008536715800078514,0.0310998965832685,0.0,0.0006252605252188412,0.1179948753511793,0.0,7197,1.0,0.009660331308182448
DLL4,NOTCH3,11q13 Invasive Tumor Cells (G1/S),Basal-like Structured DCIS Cells,recompute,recompute,recompute,0.6342079770588467,0.7746834992804791,0.7917001487310438,0.0008958753988410421,0.2295016807597237,0.0,0.0002808199943836001,0.013959740034245913,0.0,1187,1.0,0.009634426096458554
CSF1,CSF1R,Dendritic Cells,Myeloid Cells,recompute,recompute,recompute,0.6329636802303048,0.7471243099617693,0.6198216015396206,0.13793660188765483,0.00197514773301428,0.0,0.002329192546583851,0.4247221654075755,0.0,161,1.0,0.009632077182235174
CXCL12,CXCR4,"CAFs, Invasive Associated",11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.6160088550075702,0.6632137581773894,0.9161861017439125,0.05480638574296996,0.0038860320327025817,0.0,0.000691699604743083,0.3912800447177198,0.0,460,1.0,0.009629280162880829
CSF1,CSF1R,T Lymphocytes,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.6329636802303048,0.6556237992935476,0.7917001487310438,0.2016933258290928,0.0011919786089109867,0.0,0.0,0.0,0.0,81,1.0,0.009614491431669701
CXCL12,CXCR4,Plasma Cells,Endothelial Cells,recompute,recompute,recompute,0.8730912658940219,0.7757991160529997,0.7204611100467462,0.005708610653010913,0.027958038284341596,0.0,0.0020352781546811396,0.28540419091012575,0.0,536,1.0,0.009592009195574612
CSF1,CSF1R,Mast Cells,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.8552373118926793,0.6556237992935476,0.6198216015396206,0.1878690989799276,0.0011919786089109867,0.0,0.0,0.0,0.0,1,1.0,0.00959082410683102
DLL4,NOTCH3,B Cells,11q13 Invasive Tumor Cells,recompute,recompute,recompute,0.6342079770588467,0.6580560501976399,0.7917001487310438,0.00023276310008261776,1.0,0.0,0.00020911752404851526,0.011368754210114839,0.0,797,1.0,0.009571897099373238
CXCL12,CXCR4,B Cells,Macrophages,recompute,recompute,recompute,0.6160088550075702,0.7757991160529997,0.6198216015396206,0.0052742025956585255,0.04917092614889038,0.0,0.002304737516005121,0.10400698348935554,0.0,1065,1.0,0.009569990615423258
TGFB1,TGFBR2,11q13 Invasive Tumor Cells (Mitotic),Plasma Cells,recompute,recompute,recompute,0.6618992459738668,0.7241065161359392,0.6198216015396206,0.05212675997941913,0.004952137174709604,0.0,0.0,0.0,0.0,5,1.0,0.009567223168034468
TGFB1,TGFBR2,Mast Cells,Plasma Cells,recompute,recompute,recompute,0.830274180208954,0.7241065161359392,0.7204611100467462,0.03572830522875711,0.004952137174709604,0.0,0.0016666666666666666,0.2297149588774666,0.0,50,1.0,0.00956621428282862
CXCL12,CXCR4,Myoepithelial Cells,Plasma Cells,recompute,recompute,recompute,0.8023917560710954,0.46000374398572297,0.8293805866303694,0.008536715800078514,0.029279151553362335,0.0,0.0029057700290577,0.06861213040429485,0.0,219,1.0,0.009563685361537604
CXCL12,CXCR4,Pericytes,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.7487535481622718,0.6632137581773894,0.6198216015396206,0.06372880775749876,0.0038860320327025817,0.0,0.00024113817217265494,0.13640683635479434,0.0,377,1.0,0.009557634474795063
CSF1,CSF1R,Luminal-like Amorphous DCIS Cells,11q13 Invasive Tumor Cells,recompute,recompute,recompute,0.24945190643783477,0.6556237992935476,0.24613745147074395,0.07022613207428953,0.026828838353614524,0.0,0.0,0.0,0.0,186,1.0,0.009549633111910262
CSF1,CSF1R,Macrophages,Pericytes,recompute,recompute,recompute,0.8975263081978373,0.8901135829200775,0.8875000050982297,0.013294251962681188,0.007996593535171381,0.0,0.0006063055780113178,0.13497227671976517,0.0,2474,1.0,0.009539782324677238
CXCL12,CXCR4,Macrophages,Mast Cells,recompute,recompute,recompute,0.7487535481622718,0.7757991160529997,0.8567148457705164,0.03388623051970213,0.004443041812720275,0.0,0.0035812672176308543,0.13387175757991604,0.0,165,1.0,0.009530262764385724
TGFB1,TGFBR2,11q13 Invasive Tumor Cells (G1/S),B Cells,recompute,recompute,recompute,0.6618992459738668,0.628133940116149,0.7917001487310438,0.02290427933852047,0.009895229901992758,0.0,0.0043859649122807015,0.9243159608299694,0.0,38,1.0,0.009523384964697814
JAG1,NOTCH1,Dendritic Cells,Myoepithelial Cells,recompute,recompute,recompute,0.8630183004227985,0.46013374214009517,0.6198216015396206,0.001657584379221534,0.17955576343167495,0.0,0.0032881424524484025,0.114235509295634,0.0,1412,1.0,0.00949455779786133
DLL4,NOTCH3,Myoepithelial Cells,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.7160288858520609,0.6580560501976399,0.6198216015396206,0.0069047442087267884,0.0362497659817488,0.0,0.0,0.0,0.0,422,1.0,0.009491152493229491
CSF1,CSF1R,Luminal-like Amorphous DCIS Cells,T Lymphocytes,recompute,recompute,recompute,0.24945190643783477,0.7744570596502125,0.24613745147074395,0.07022613207428953,0.02165809680677239,0.0,0.00039556962025316455,0.0456130498434894,0.0,316,1.0,0.009474294248831214
CSF1,CSF1R,T Lymphocytes,Plasma Cells,recompute,recompute,recompute,0.6329636802303048,0.46381415478966415,0.6198216015396206,0.2016933258290928,0.0019498903447556172,0.0,0.0012272089761570827,0.11037318605825033,0.0,713,1.0,0.009457628430235034
JAG1,NOTCH1,Macrophages,11q13 Invasive Tumor Cells,recompute,recompute,recompute,0.6303682835571691,0.6655462707198134,0.6198216015396206,0.00027502314493788786,1.0,0.0,0.00020537254579807768,0.00867840610846429,0.0,1739,1.0,0.009456651748160249
DLL4,NOTCH3,CXCL14+ Fibroblasts,Endothelial Cells,recompute,recompute,recompute,0.9184503888425789,0.8818326005152037,0.9429656149619918,0.0004696576149175879,0.19937237225527835,0.0,0.0002460024600246002,0.009114200586167886,0.0,2710,1.0,0.009456539104993163
CSF1,CSF1R,Plasma Cells,11q13 Invasive Tumor Cells,recompute,recompute,recompute,0.7181940594497765,0.6556237992935476,0.6198216015396206,0.009092431017982948,0.026828838353614524,0.0,0.0,0.0,0.0,148,1.0,0.009449473865762628
DLL4,NOTCH3,Plasma Cells,"CAFs, Invasive Associated",recompute,recompute,recompute,0.7160288858520609,0.6580560501976399,0.6198216015396206,0.0012306151710811475,0.1973932010691654,0.0,0.004093567251461989,0.0732655446547776,0.0,285,1.0,0.009443935822169361
JAG1,NOTCH1,CXCL14+ Fibroblasts,Endothelial Cells,recompute,recompute,recompute,0.6303682835571691,0.7728785963662539,0.9429656149619918,0.0002196427612790349,0.7025747778867708,0.0,0.0009752240379546652,0.013863177004584268,0.0,2710,1.0,0.009442894175759163
CSF1,CSF1R,T Lymphocytes,CXCL14+ Fibroblasts,recompute,recompute,recompute,0.6329636802303048,0.8901135829200775,0.6198216015396206,0.2016933258290928,0.0010015918709323055,0.0,0.00046542553191489364,0.5326184902279182,0.0,1880,1.0,0.009435094846282117
JAG1,NOTCH1,Plasma Cells,11q13 Invasive Tumor Cells,recompute,recompute,recompute,0.6303682835571691,0.6655462707198134,0.6198216015396206,0.00027055134627077156,1.0,0.0,0.002895752895752895,0.12236552612934647,0.0,148,1.0,0.009430850245872969
DLL4,NOTCH3,B Cells,Pericytes,recompute,recompute,recompute,0.6342079770588467,0.8818326005152037,0.6198216015396206,0.00023276310008261776,0.8672894033034337,0.0,0.0013762730525736305,0.014410820111809592,0.0,1211,1.0,0.009422444082604764
CSF1,CSF1R,"CAFs, Invasive Associated",Mast Cells,recompute,recompute,recompute,0.6329636802303048,0.8388327345645936,0.6198216015396206,0.1523572567652539,0.0013954866575133426,0.0,0.0019230769230769232,0.08363097830821513,0.0,130,1.0,0.009422196203198138
CXCL12,CXCR4,CXCL14+ Fibroblasts,Myoepithelial Cells,recompute,recompute,recompute,0.7487535481622718,0.46000374398572297,0.7204611100467462,0.013109255449725675,0.021502591154489905,0.0,0.0011580775911986102,0.13912643175730968,0.0,1884,1.0,0.009421716456887634
DLL4,NOTCH3,11q13 Invasive Tumor Cells (Mitotic),Myoepithelial Cells,recompute,recompute,recompute,0.6342079770588467,0.4638256179742202,0.6198216015396206,0.008557082379913908,0.04464016629523392,0.0,0.0009337068160597572,0.08449894984605498,0.0,714,1.0,0.009414939800653124
CSF1,CSF1R,11q13 Invasive Tumor Cells (Mitotic),Myoepithelial Cells,recompute,recompute,recompute,0.6329636802303048,0.46381415478966415,0.6198216015396206,0.03853853776662391,0.00992063151970032,0.0,0.0,0.0,0.0,714,1.0,0.009413203270815403
CSF1,CSF1R,"CAFs, Invasive Associated",11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.6329636802303048,0.6556237992935476,0.9161861017439125,0.1523572567652539,0.0011919786089109867,0.0,0.0005434782608695652,0.1570753264507136,0.0,460,1.0,0.009401390298129007
CXCL12,CXCR4,Endothelial Cells,CXCL14+ Fibroblasts,recompute,recompute,recompute,0.7487535481622718,0.7757991160529997,0.9429656149619918,0.10272295574815776,0.0012252690191386984,0.0,0.0005137107631261956,0.4121870783746612,0.0,2566,1.0,0.009398988080256673
CSF1,CSF1R,Plasma Cells,T Lymphocytes,recompute,recompute,recompute,0.7181940594497765,0.7744570596502125,0.6198216015396206,0.009092431017982948,0.02165809680677239,0.0,0.00033200531208499334,0.038283462816846345,0.0,753,1.0,0.00937492517793358
CXCL12,CXCR4,"CAFs, Invasive Associated",Luminal-like Amorphous DCIS Cells,recompute,recompute,recompute,0.6160088550075702,0.46000374398572297,0.24613745147074395,0.05480638574296996,0.017738069381683,0.0,0.002346041055718475,0.5848917290620239,0.0,155,1.0,0.009372971905572885
CXCL12,CXCR4,Myoepithelial Cells,Myoepithelial Cells,recompute,recompute,recompute,0.8023917560710954,0.46000374398572297,1.0,0.008536715800078514,0.021502591154489905,0.0,0.0007887108642888802,0.09475231113242122,0.0,22361,1.0,0.009371771600350628
DLL4,NOTCH3,11q13 Invasive Tumor Cells (G1/S),"CAFs, Invasive Associated",recompute,recompute,recompute,0.6342079770588467,0.6580560501976399,0.9161861017439125,0.0008958753988410421,0.1973932010691654,0.0,0.0028594771241830064,0.05117813781032257,0.0,408,1.0,0.00936865318931692
CXCL12,CXCR4,Plasma Cells,Plasma Cells,recompute,recompute,recompute,0.8730912658940219,0.46000374398572297,1.0,0.005708610653010913,0.029279151553362335,0.0,0.006906521040796657,0.16307936194276743,0.0,283,1.0,0.009357327035981904
CXCL12,CXCR4,Macrophages,11q13 Invasive Tumor Cells (Mitotic),recompute,recompute,recompute,0.7487535481622718,0.6632137581773894,0.6198216015396206,0.03388623051970213,0.006423079245780309,0.0,0.00035236081747709656,0.047392424978321364,0.0,129,1.0,0.009354151845368705
JAG1,NOTCH1,Plasma Cells,Endothelial Cells,recompute,recompute,recompute,0.6303682835571691,0.7728785963662539,0.7204611100467462,0.00027055134627077156,0.7025747778867708,0.0,0.0011993603411513856,0.017049358972459166,0.0,536,1.0,0.009347864703084892
